,Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country
5489,TX0000005490,India,448717,Property Purchase,8/17/13 17:00,Person_2450,Luxury Goods,India,True,Illegal,6.461660926700866,2,Bank_420,Switzerland
5490,TX0000005491,Brazil,12494,Cash Withdrawal,8/17/13 18:00,Person_328,Real Estate,USA,False,Legal,6.085942998753017,0,Bank_208,Singapore
5491,TX0000005492,South Africa,752432,Cash Withdrawal,8/17/13 19:00,Person_6893,Real Estate,USA,True,Legal,5.612665137820356,1,Bank_485,Luxembourg
5492,TX0000005493,USA,299789,Offshore Transfer,8/17/13 20:00,Person_3865,Construction,USA,False,Legal,4.062421491565879,8,Bank_200,Panama
5493,TX0000005494,South Africa,42004,Stocks Transfer,8/17/13 21:00,Person_3740,Finance,South Africa,False,Legal,5.530285874389711,1,Bank_499,Panama
5494,TX0000005495,UAE,198040,Property Purchase,8/17/13 22:00,Person_3343,Casinos,Singapore,False,Legal,5.1210467274610485,5,Bank_486,Cayman Islands
5495,TX0000005496,China,67577,Property Purchase,8/17/13 23:00,Person_6066,Construction,Russia,False,Legal,4.000910318909103,2,Bank_480,Panama
5496,TX0000005497,Switzerland,11173,Offshore Transfer,8/18/13 0:00,Person_7061,Finance,China,True,Legal,4.750275051388678,1,Bank_239,Bahamas
5497,TX0000005498,UK,335730,Stocks Transfer,8/18/13 1:00,Person_4886,Arms Trade,Switzerland,False,Legal,4.172974210465907,0,Bank_81,Panama
5498,TX0000005499,Singapore,162194,Cryptocurrency,8/18/13 2:00,Person_4088,Finance,South Africa,False,Legal,5.293637398812558,1,Bank_191,Panama
5499,TX0000005500,USA,204984,Property Purchase,8/18/13 3:00,Person_862,Casinos,Russia,True,Legal,4.790352348873533,8,Bank_371,Panama
5500,TX0000005501,UK,126566,Property Purchase,8/18/13 4:00,Person_7498,Arms Trade,USA,True,Legal,3.257694053954766,4,Bank_299,Panama
5501,TX0000005502,China,55457,Offshore Transfer,8/18/13 5:00,Person_7688,Luxury Goods,Russia,False,Legal,6.167249144368956,5,Bank_26,Switzerland
5502,TX0000005503,UK,518085,Cryptocurrency,8/18/13 6:00,Person_6559,Luxury Goods,UAE,False,Legal,4.439470600315777,9,Bank_26,Panama
5503,TX0000005504,Singapore,215213,Property Purchase,8/18/13 7:00,Person_9280,Finance,Switzerland,False,Legal,6.877683945396667,4,Bank_453,Cayman Islands
5504,TX0000005505,UK,142331,Property Purchase,8/18/13 8:00,Person_7751,Finance,UK,False,Legal,2.8313650250663414,1,Bank_276,Switzerland
5505,TX0000005506,USA,101699,Stocks Transfer,8/18/13 9:00,Person_2755,Luxury Goods,USA,False,Legal,5.768541041490877,9,Bank_299,Singapore
5506,TX0000005507,UAE,38494,Property Purchase,8/18/13 10:00,Person_9410,Luxury Goods,Switzerland,False,Illegal,8.254261578076548,6,Bank_64,Singapore
5507,TX0000005508,South Africa,175317,Property Purchase,8/18/13 11:00,Person_9837,Casinos,USA,False,Legal,3.560702367706722,9,Bank_125,Singapore
5508,TX0000005509,Brazil,128262,Stocks Transfer,8/18/13 12:00,Person_7478,Finance,Brazil,False,Legal,3.9070220148844346,8,Bank_136,Cayman Islands
5509,TX0000005510,South Africa,319824,Cash Withdrawal,8/18/13 13:00,Person_783,Finance,South Africa,False,Legal,4.515426634933846,1,Bank_126,Singapore
5510,TX0000005511,UK,188822,Cryptocurrency,8/18/13 14:00,Person_6879,Finance,India,True,Illegal,6.265906001780151,3,Bank_138,Luxembourg
5511,TX0000005512,India,101236,Property Purchase,8/18/13 15:00,Person_5352,Real Estate,India,False,Legal,4.459084478526048,6,Bank_472,Switzerland
5512,TX0000005513,Russia,542750,Cryptocurrency,8/18/13 16:00,Person_5993,Arms Trade,India,True,Legal,5.762291281614954,7,Bank_62,Cayman Islands
5513,TX0000005514,India,96435,Cash Withdrawal,8/18/13 17:00,Person_266,Arms Trade,China,False,Legal,4.19736884540847,0,Bank_443,Luxembourg
5514,TX0000005515,Switzerland,25837,Offshore Transfer,8/18/13 18:00,Person_9956,Arms Trade,India,True,Legal,3.410169371865173,4,Bank_202,Luxembourg
5515,TX0000005516,UAE,348857,Offshore Transfer,8/18/13 19:00,Person_6826,Oil & Gas,Switzerland,False,Legal,2.820501512255318,5,Bank_299,Singapore
5516,TX0000005517,South Africa,73711,Cryptocurrency,8/18/13 20:00,Person_3252,Casinos,Switzerland,False,Legal,4.272018065963858,8,Bank_331,Luxembourg
5517,TX0000005518,India,204068,Offshore Transfer,8/18/13 21:00,Person_6156,Arms Trade,UAE,False,Illegal,5.8770827193884285,4,Bank_252,Luxembourg
5518,TX0000005519,Brazil,102429,Offshore Transfer,8/18/13 22:00,Person_8528,Arms Trade,India,False,Legal,5.768668595132598,6,Bank_410,Singapore
5519,TX0000005520,USA,104269,Stocks Transfer,8/18/13 23:00,Person_8528,Luxury Goods,Brazil,False,Legal,4.16831862596803,7,Bank_302,Bahamas
5520,TX0000005521,Switzerland,125871,Cryptocurrency,8/19/13 0:00,Person_2893,Real Estate,Switzerland,False,Legal,4.7896919955630475,3,Bank_311,Luxembourg
5521,TX0000005522,UAE,78651,Stocks Transfer,8/19/13 1:00,Person_1681,Construction,Russia,False,Legal,4.807467611047748,2,Bank_29,Singapore
5522,TX0000005523,India,1047916,Cryptocurrency,8/19/13 2:00,Person_6954,Real Estate,Russia,True,Legal,5.915683331225518,5,Bank_409,Switzerland
5523,TX0000005524,Russia,155739,Offshore Transfer,8/19/13 3:00,Person_5091,Oil & Gas,South Africa,True,Legal,5.9783907309768765,9,Bank_344,Singapore
5524,TX0000005525,UAE,197578,Stocks Transfer,8/19/13 4:00,Person_6088,Oil & Gas,Switzerland,False,Legal,4.864612191009187,4,Bank_59,Switzerland
5525,TX0000005526,Switzerland,272323,Cryptocurrency,8/19/13 5:00,Person_4210,Casinos,USA,True,Legal,5.0550217443135965,4,Bank_245,Panama
5526,TX0000005527,Switzerland,37336,Property Purchase,8/19/13 6:00,Person_2065,Construction,China,True,Legal,5.579009734116567,9,Bank_69,Switzerland
5527,TX0000005528,UAE,159372,Cash Withdrawal,8/19/13 7:00,Person_3737,Arms Trade,Russia,False,Legal,4.999717826802,0,Bank_204,Singapore
5528,TX0000005529,China,125165,Stocks Transfer,8/19/13 8:00,Person_924,Arms Trade,China,False,Legal,4.917039328712862,0,Bank_263,Cayman Islands
5529,TX0000005530,UK,35122,Offshore Transfer,8/19/13 9:00,Person_2628,Construction,India,False,Legal,6.408855295476439,2,Bank_380,Luxembourg
5530,TX0000005531,Singapore,195720,Cash Withdrawal,8/19/13 10:00,Person_5860,Real Estate,India,False,Legal,3.336759412324809,8,Bank_204,Luxembourg
5531,TX0000005532,Singapore,257135,Offshore Transfer,8/19/13 11:00,Person_3678,Finance,UK,True,Legal,4.2259560251269095,5,Bank_395,Switzerland
5532,TX0000005533,Singapore,145196,Offshore Transfer,8/19/13 12:00,Person_9656,Casinos,USA,False,Legal,5.340356742219849,1,Bank_331,Panama
5533,TX0000005534,South Africa,277369,Cash Withdrawal,8/19/13 13:00,Person_8965,Construction,India,True,Legal,4.4044694405877305,5,Bank_357,Bahamas
5534,TX0000005535,Brazil,96742,Cryptocurrency,8/19/13 14:00,Person_4996,Real Estate,UAE,False,Legal,4.506943777829356,5,Bank_178,Panama
5535,TX0000005536,Brazil,120548,Cryptocurrency,8/19/13 15:00,Person_6110,Casinos,UAE,False,Legal,6.076835118806031,2,Bank_253,Luxembourg
5536,TX0000005537,China,132082,Stocks Transfer,8/19/13 16:00,Person_4204,Luxury Goods,USA,False,Legal,4.4934627134975536,7,Bank_491,Bahamas
5537,TX0000005538,USA,127659,Stocks Transfer,8/19/13 17:00,Person_3638,Real Estate,USA,True,Legal,4.625824561015584,6,Bank_16,Panama
5538,TX0000005539,Switzerland,141793,Offshore Transfer,8/19/13 18:00,Person_6713,Real Estate,India,False,Legal,6.562839256742912,4,Bank_284,Panama
5539,TX0000005540,India,296308,Offshore Transfer,8/19/13 19:00,Person_8678,Oil & Gas,UAE,False,Legal,5.272804577211755,4,Bank_267,Panama
5540,TX0000005541,USA,243856,Stocks Transfer,8/19/13 20:00,Person_5234,Luxury Goods,UAE,False,Legal,5.505318509333994,7,Bank_100,Singapore
5541,TX0000005542,USA,306466,Property Purchase,8/19/13 21:00,Person_1544,Arms Trade,Singapore,False,Legal,6.969163346007722,2,Bank_429,Cayman Islands
5542,TX0000005543,Singapore,204465,Property Purchase,8/19/13 22:00,Person_5713,Arms Trade,Brazil,True,Legal,4.222664260631385,7,Bank_496,Singapore
5543,TX0000005544,UK,472296,Stocks Transfer,8/19/13 23:00,Person_603,Construction,UAE,False,Illegal,7.801219301906771,2,Bank_319,Luxembourg
5544,TX0000005545,UK,38269,Cash Withdrawal,8/20/13 0:00,Person_8052,Real Estate,Brazil,False,Legal,5.310304377993831,2,Bank_68,Cayman Islands
5545,TX0000005546,Singapore,66998,Cash Withdrawal,8/20/13 1:00,Person_8238,Finance,UK,False,Legal,2.7520428858842574,9,Bank_92,Bahamas
5546,TX0000005547,UAE,125235,Property Purchase,8/20/13 2:00,Person_5221,Casinos,South Africa,False,Legal,2.904452150136852,1,Bank_345,Panama
5547,TX0000005548,Brazil,115784,Cryptocurrency,8/20/13 3:00,Person_2330,Luxury Goods,Brazil,False,Legal,4.182100465179704,3,Bank_376,Panama
5548,TX0000005549,USA,99204,Property Purchase,8/20/13 4:00,Person_7350,Arms Trade,Singapore,False,Legal,6.0783834271957655,8,Bank_301,Luxembourg
5549,TX0000005550,South Africa,70698,Cryptocurrency,8/20/13 5:00,Person_5567,Casinos,Brazil,False,Legal,4.862286094727119,8,Bank_462,Singapore
5550,TX0000005551,Singapore,47810,Stocks Transfer,8/20/13 6:00,Person_1002,Luxury Goods,USA,False,Legal,4.731834047512541,7,Bank_440,Cayman Islands
5551,TX0000005552,Singapore,133538,Offshore Transfer,8/20/13 7:00,Person_9440,Luxury Goods,Switzerland,False,Legal,4.9541763167183275,5,Bank_339,Switzerland
5552,TX0000005553,USA,331401,Cryptocurrency,8/20/13 8:00,Person_8154,Finance,USA,False,Legal,3.6120930700813694,9,Bank_362,Cayman Islands
5553,TX0000005554,UAE,158524,Offshore Transfer,8/20/13 9:00,Person_1298,Casinos,Russia,True,Legal,3.2100092899680632,5,Bank_260,Bahamas
5554,TX0000005555,UAE,107230,Cash Withdrawal,8/20/13 10:00,Person_5429,Luxury Goods,USA,False,Legal,5.558262371152546,2,Bank_41,Bahamas
5555,TX0000005556,USA,73542,Cash Withdrawal,8/20/13 11:00,Person_3506,Arms Trade,UK,False,Legal,4.08442248321726,3,Bank_462,Panama
5556,TX0000005557,Brazil,19494,Property Purchase,8/20/13 12:00,Person_4406,Arms Trade,UAE,False,Legal,5.57141364786124,3,Bank_272,Bahamas
5557,TX0000005558,China,479074,Stocks Transfer,8/20/13 13:00,Person_2072,Finance,Brazil,False,Legal,5.053238807698404,1,Bank_482,Cayman Islands
5558,TX0000005559,South Africa,63123,Stocks Transfer,8/20/13 14:00,Person_2577,Oil & Gas,Switzerland,False,Legal,4.345041312733609,6,Bank_244,Singapore
5559,TX0000005560,China,116439,Stocks Transfer,8/20/13 15:00,Person_1051,Real Estate,Switzerland,False,Legal,5.318836068175912,8,Bank_152,Switzerland
5560,TX0000005561,South Africa,213510,Stocks Transfer,8/20/13 16:00,Person_6650,Finance,Russia,True,Legal,5.971837067807878,2,Bank_278,Luxembourg
5561,TX0000005562,Russia,29602,Cash Withdrawal,8/20/13 17:00,Person_4696,Casinos,UK,False,Legal,6.834532200144746,1,Bank_341,Singapore
5562,TX0000005563,South Africa,333343,Property Purchase,8/20/13 18:00,Person_1395,Real Estate,USA,True,Legal,5.471057141896071,4,Bank_108,Cayman Islands
5563,TX0000005564,Brazil,39822,Cryptocurrency,8/20/13 19:00,Person_5749,Real Estate,South Africa,False,Legal,3.4315312541264675,4,Bank_132,Cayman Islands
5564,TX0000005565,Brazil,133173,Stocks Transfer,8/20/13 20:00,Person_6141,Arms Trade,UK,False,Legal,7.234360446186651,1,Bank_21,Bahamas
5565,TX0000005566,USA,105259,Cash Withdrawal,8/20/13 21:00,Person_8697,Construction,Russia,False,Legal,4.4200561908500795,7,Bank_335,Cayman Islands
5566,TX0000005567,South Africa,21901,Offshore Transfer,8/20/13 22:00,Person_1139,Real Estate,China,True,Legal,5.71571444176077,5,Bank_333,Cayman Islands
5567,TX0000005568,South Africa,9950,Property Purchase,8/20/13 23:00,Person_3226,Arms Trade,UAE,False,Legal,6.297479880822057,3,Bank_492,Singapore
5568,TX0000005569,Switzerland,89324,Stocks Transfer,8/21/13 0:00,Person_6536,Finance,South Africa,True,Legal,6.708072053524696,0,Bank_247,Bahamas
5569,TX0000005570,Switzerland,114173,Property Purchase,8/21/13 1:00,Person_6549,Real Estate,UAE,False,Legal,5.816903367018374,5,Bank_292,Cayman Islands
5570,TX0000005571,Singapore,125886,Property Purchase,8/21/13 2:00,Person_103,Finance,UAE,True,Legal,6.971865078716282,5,Bank_130,Cayman Islands
5571,TX0000005572,Russia,19529,Stocks Transfer,8/21/13 3:00,Person_7195,Real Estate,Switzerland,True,Legal,4.262738467802596,7,Bank_315,Singapore
5572,TX0000005573,India,349646,Stocks Transfer,8/21/13 4:00,Person_6358,Real Estate,South Africa,False,Illegal,6.069961621151595,6,Bank_148,Bahamas
5573,TX0000005574,South Africa,359935,Cryptocurrency,8/21/13 5:00,Person_5497,Luxury Goods,UK,False,Legal,5.491335484066499,7,Bank_472,Luxembourg
5574,TX0000005575,India,244725,Cash Withdrawal,8/21/13 6:00,Person_3768,Real Estate,South Africa,False,Legal,4.44818333085226,3,Bank_114,Switzerland
5575,TX0000005576,Switzerland,43885,Property Purchase,8/21/13 7:00,Person_7975,Oil & Gas,UAE,False,Legal,4.057004487731517,7,Bank_223,Luxembourg
5576,TX0000005577,USA,54586,Cash Withdrawal,8/21/13 8:00,Person_7165,Oil & Gas,USA,False,Legal,5.397297279947397,9,Bank_459,Panama
5577,TX0000005578,China,4361,Stocks Transfer,8/21/13 9:00,Person_6633,Real Estate,Brazil,False,Illegal,4.498250616757302,0,Bank_115,Bahamas
5578,TX0000005579,India,16036,Property Purchase,8/21/13 10:00,Person_316,Finance,India,False,Legal,4.082492169418541,9,Bank_84,Bahamas
5579,TX0000005580,China,215199,Cash Withdrawal,8/21/13 11:00,Person_5752,Casinos,USA,False,Legal,5.272841497359315,0,Bank_155,Luxembourg
5580,TX0000005581,Brazil,104083,Cash Withdrawal,8/21/13 12:00,Person_8195,Finance,UAE,False,Legal,5.920107393750264,5,Bank_279,Panama
5581,TX0000005582,South Africa,420715,Offshore Transfer,8/21/13 13:00,Person_3167,Arms Trade,USA,False,Legal,4.499746240651292,1,Bank_42,Singapore
5582,TX0000005583,Brazil,501620,Cash Withdrawal,8/21/13 14:00,Person_6557,Construction,Singapore,False,Legal,4.940836608878118,0,Bank_382,Luxembourg
5583,TX0000005584,Switzerland,133884,Cash Withdrawal,8/21/13 15:00,Person_7744,Real Estate,Brazil,False,Legal,5.711317146381985,4,Bank_24,Bahamas
5584,TX0000005585,Switzerland,132377,Cash Withdrawal,8/21/13 16:00,Person_4675,Real Estate,Russia,False,Illegal,6.737232896108132,5,Bank_386,Bahamas
5585,TX0000005586,Singapore,188040,Stocks Transfer,8/21/13 17:00,Person_2241,Luxury Goods,UK,True,Legal,5.023209621896709,8,Bank_82,Cayman Islands
5586,TX0000005587,USA,36195,Property Purchase,8/21/13 18:00,Person_7397,Casinos,Switzerland,False,Legal,4.580035597916138,3,Bank_137,Panama
5587,TX0000005588,UAE,59677,Cryptocurrency,8/21/13 19:00,Person_8694,Oil & Gas,UK,False,Legal,5.025763893504564,1,Bank_236,Cayman Islands
5588,TX0000005589,China,100807,Cash Withdrawal,8/21/13 20:00,Person_1735,Finance,Switzerland,False,Legal,5.571766937224576,9,Bank_392,Bahamas
5589,TX0000005590,Switzerland,275991,Cryptocurrency,8/21/13 21:00,Person_1303,Luxury Goods,South Africa,False,Legal,4.002549053871099,9,Bank_347,Panama
5590,TX0000005591,Brazil,120747,Stocks Transfer,8/21/13 22:00,Person_2206,Luxury Goods,USA,False,Illegal,7.680345699163643,5,Bank_301,Panama
5591,TX0000005592,India,141667,Offshore Transfer,8/21/13 23:00,Person_5743,Luxury Goods,UK,False,Illegal,7.839251290457201,7,Bank_263,Bahamas
5592,TX0000005593,South Africa,127992,Stocks Transfer,8/22/13 0:00,Person_306,Arms Trade,Singapore,False,Legal,4.855705003552593,0,Bank_48,Switzerland
5593,TX0000005594,UAE,300957,Cryptocurrency,8/22/13 1:00,Person_630,Oil & Gas,USA,False,Legal,4.335253973720441,9,Bank_378,Luxembourg
5594,TX0000005595,UK,65044,Cryptocurrency,8/22/13 2:00,Person_9556,Construction,Singapore,False,Legal,7.1082895043319,9,Bank_51,Luxembourg
5595,TX0000005596,Brazil,11876,Offshore Transfer,8/22/13 3:00,Person_8255,Oil & Gas,China,False,Legal,3.954298561629506,9,Bank_253,Singapore
5596,TX0000005597,India,32290,Cryptocurrency,8/22/13 4:00,Person_6581,Oil & Gas,Brazil,True,Legal,4.675253569285311,6,Bank_255,Cayman Islands
5597,TX0000005598,UK,32276,Offshore Transfer,8/22/13 5:00,Person_7320,Finance,China,False,Legal,4.8719123618222575,2,Bank_448,Singapore
5598,TX0000005599,India,17922,Property Purchase,8/22/13 6:00,Person_3249,Oil & Gas,India,False,Legal,6.235600606952509,7,Bank_246,Bahamas
5599,TX0000005600,UK,27220,Cash Withdrawal,8/22/13 7:00,Person_6752,Oil & Gas,China,False,Legal,6.589605222397641,1,Bank_490,Singapore
5600,TX0000005601,China,205754,Stocks Transfer,8/22/13 8:00,Person_397,Oil & Gas,Singapore,False,Legal,5.976994342706831,5,Bank_299,Luxembourg
5601,TX0000005602,China,63798,Stocks Transfer,8/22/13 9:00,Person_8370,Finance,China,False,Legal,4.660805843109208,0,Bank_75,Cayman Islands
5602,TX0000005603,UAE,491623,Stocks Transfer,8/22/13 10:00,Person_7318,Arms Trade,Singapore,False,Legal,3.5686040360550626,7,Bank_56,Switzerland
5603,TX0000005604,Switzerland,37920,Property Purchase,8/22/13 11:00,Person_1465,Construction,Switzerland,False,Legal,4.042936351290681,0,Bank_236,Singapore
5604,TX0000005605,Brazil,57095,Cryptocurrency,8/22/13 12:00,Person_3787,Arms Trade,UK,False,Legal,4.893162102962804,7,Bank_125,Cayman Islands
5605,TX0000005606,UAE,202337,Cash Withdrawal,8/22/13 13:00,Person_5579,Oil & Gas,China,False,Legal,4.651615209619849,9,Bank_220,Luxembourg
5606,TX0000005607,Singapore,206778,Stocks Transfer,8/22/13 14:00,Person_2844,Finance,South Africa,False,Legal,4.920156296950835,6,Bank_288,Switzerland
5607,TX0000005608,Brazil,14704,Cryptocurrency,8/22/13 15:00,Person_3900,Finance,Switzerland,False,Illegal,7.410336083989506,4,Bank_454,Cayman Islands
5608,TX0000005609,Brazil,63805,Stocks Transfer,8/22/13 16:00,Person_2063,Oil & Gas,UK,True,Legal,4.083096121297227,6,Bank_177,Panama
5609,TX0000005610,UAE,934323,Cash Withdrawal,8/22/13 17:00,Person_5115,Real Estate,India,False,Legal,5.612740431037153,5,Bank_264,Panama
5610,TX0000005611,Russia,527507,Cryptocurrency,8/22/13 18:00,Person_7839,Real Estate,Brazil,False,Legal,6.132366424532034,4,Bank_301,Panama
5611,TX0000005612,Singapore,73618,Offshore Transfer,8/22/13 19:00,Person_3053,Casinos,South Africa,True,Legal,3.9180694325543124,9,Bank_315,Panama
5612,TX0000005613,UAE,99437,Cash Withdrawal,8/22/13 20:00,Person_3271,Finance,China,False,Legal,4.109032095820471,5,Bank_170,Cayman Islands
5613,TX0000005614,UK,36793,Cryptocurrency,8/22/13 21:00,Person_7631,Casinos,South Africa,False,Illegal,6.220058514460396,0,Bank_247,Switzerland
5614,TX0000005615,India,163942,Cash Withdrawal,8/22/13 22:00,Person_725,Luxury Goods,India,True,Legal,4.8152501523666364,8,Bank_150,Luxembourg
5615,TX0000005616,China,48066,Offshore Transfer,8/22/13 23:00,Person_8481,Luxury Goods,Singapore,False,Legal,5.43081629486448,0,Bank_491,Bahamas
5616,TX0000005617,South Africa,351010,Property Purchase,8/23/13 0:00,Person_8796,Casinos,China,True,Legal,5.4696374270352885,7,Bank_367,Bahamas
5617,TX0000005618,India,425348,Stocks Transfer,8/23/13 1:00,Person_3746,Real Estate,UAE,True,Legal,4.538622928728361,3,Bank_403,Cayman Islands
5618,TX0000005619,UK,87001,Offshore Transfer,8/23/13 2:00,Person_7963,Construction,USA,True,Legal,3.5992951450671598,2,Bank_480,Panama
5619,TX0000005620,UK,173362,Cash Withdrawal,8/23/13 3:00,Person_6064,Finance,Singapore,True,Legal,5.225645363823576,0,Bank_185,Bahamas
5620,TX0000005621,Russia,40778,Cryptocurrency,8/23/13 4:00,Person_8791,Luxury Goods,India,False,Legal,4.411728125920178,9,Bank_297,Singapore
5621,TX0000005622,UK,329413,Stocks Transfer,8/23/13 5:00,Person_5764,Real Estate,Switzerland,True,Legal,2.889436545176406,1,Bank_372,Switzerland
5622,TX0000005623,USA,347711,Stocks Transfer,8/23/13 6:00,Person_8781,Luxury Goods,UK,False,Legal,4.381632230168588,0,Bank_30,Singapore
5623,TX0000005624,Russia,37664,Property Purchase,8/23/13 7:00,Person_7328,Finance,China,False,Legal,3.9504371204415527,2,Bank_156,Bahamas
5624,TX0000005625,Russia,23807,Cash Withdrawal,8/23/13 8:00,Person_4157,Casinos,India,False,Legal,5.586523735716098,0,Bank_276,Cayman Islands
5625,TX0000005626,UAE,16452,Offshore Transfer,8/23/13 9:00,Person_4446,Real Estate,Singapore,False,Legal,4.805224428114938,1,Bank_455,Switzerland
5626,TX0000005627,Singapore,150808,Property Purchase,8/23/13 10:00,Person_8548,Real Estate,Brazil,False,Legal,4.4579926517436,3,Bank_36,Bahamas
5627,TX0000005628,Russia,1196951,Stocks Transfer,8/23/13 11:00,Person_3353,Arms Trade,UK,False,Legal,6.498875965645272,5,Bank_342,Switzerland
5628,TX0000005629,Brazil,37630,Cryptocurrency,8/23/13 12:00,Person_6186,Real Estate,Switzerland,False,Legal,3.5111533493529703,3,Bank_225,Switzerland
5629,TX0000005630,USA,137710,Offshore Transfer,8/23/13 13:00,Person_2527,Luxury Goods,USA,False,Legal,3.3296413764534742,1,Bank_351,Bahamas
5630,TX0000005631,Singapore,112200,Cash Withdrawal,8/23/13 14:00,Person_2373,Luxury Goods,China,False,Illegal,7.884561999413304,9,Bank_304,Bahamas
5631,TX0000005632,South Africa,26918,Cash Withdrawal,8/23/13 15:00,Person_3910,Arms Trade,Singapore,False,Legal,6.444040964191116,1,Bank_155,Bahamas
5632,TX0000005633,China,261387,Offshore Transfer,8/23/13 16:00,Person_1709,Real Estate,India,False,Legal,5.3381750067178135,3,Bank_51,Switzerland
5633,TX0000005634,India,222300,Property Purchase,8/23/13 17:00,Person_2149,Casinos,Brazil,False,Legal,4.742240924244664,4,Bank_144,Singapore
5634,TX0000005635,Russia,16973,Property Purchase,8/23/13 18:00,Person_9302,Casinos,Switzerland,True,Legal,5.971456960259646,5,Bank_425,Luxembourg
5635,TX0000005636,India,179443,Property Purchase,8/23/13 19:00,Person_8023,Construction,Brazil,False,Legal,3.249491671660162,2,Bank_156,Panama
5636,TX0000005637,China,64999,Cash Withdrawal,8/23/13 20:00,Person_2842,Real Estate,China,False,Legal,3.078696059568973,7,Bank_428,Cayman Islands
5637,TX0000005638,India,499174,Property Purchase,8/23/13 21:00,Person_5298,Finance,Switzerland,False,Legal,4.94068657925161,4,Bank_138,Cayman Islands
5638,TX0000005639,UK,34323,Cash Withdrawal,8/23/13 22:00,Person_1012,Finance,South Africa,False,Legal,4.76189804428901,3,Bank_229,Luxembourg
5639,TX0000005640,Switzerland,254063,Cryptocurrency,8/23/13 23:00,Person_9661,Arms Trade,India,True,Legal,5.109919029120181,6,Bank_128,Bahamas
5640,TX0000005641,India,173055,Property Purchase,8/24/13 0:00,Person_7237,Casinos,Russia,False,Legal,5.04164622533737,3,Bank_229,Bahamas
5641,TX0000005642,UAE,379353,Property Purchase,8/24/13 1:00,Person_1039,Finance,UK,False,Legal,5.27628846748794,4,Bank_362,Panama
5642,TX0000005643,Brazil,140218,Property Purchase,8/24/13 2:00,Person_5915,Arms Trade,UAE,False,Legal,5.605491278936443,8,Bank_317,Bahamas
5643,TX0000005644,UAE,522215,Cryptocurrency,8/24/13 3:00,Person_4045,Oil & Gas,Russia,True,Legal,5.754128655193565,8,Bank_371,Singapore
5644,TX0000005645,Brazil,28154,Cryptocurrency,8/24/13 4:00,Person_3003,Luxury Goods,China,False,Legal,5.762553318610657,4,Bank_99,Luxembourg
5645,TX0000005646,UK,326868,Property Purchase,8/24/13 5:00,Person_6096,Construction,Brazil,False,Legal,6.7744802925402885,2,Bank_425,Bahamas
5646,TX0000005647,China,66770,Offshore Transfer,8/24/13 6:00,Person_4038,Construction,China,False,Legal,4.813212984327973,8,Bank_149,Panama
5647,TX0000005648,Singapore,58733,Property Purchase,8/24/13 7:00,Person_9666,Finance,Switzerland,False,Legal,5.3742895005922575,1,Bank_267,Switzerland
5648,TX0000005649,India,81421,Offshore Transfer,8/24/13 8:00,Person_1851,Arms Trade,South Africa,False,Legal,4.47396537519937,7,Bank_220,Panama
5649,TX0000005650,Russia,988557,Cryptocurrency,8/24/13 9:00,Person_9431,Arms Trade,UAE,True,Legal,5.648005041793524,5,Bank_413,Switzerland
5650,TX0000005651,China,694971,Property Purchase,8/24/13 10:00,Person_5450,Construction,Switzerland,True,Legal,3.262404416079343,1,Bank_291,Switzerland
5651,TX0000005652,India,60372,Offshore Transfer,8/24/13 11:00,Person_3853,Arms Trade,China,False,Legal,4.847373304977677,9,Bank_172,Panama
5652,TX0000005653,Brazil,380755,Property Purchase,8/24/13 12:00,Person_1765,Arms Trade,UK,True,Illegal,8.058965118056307,0,Bank_85,Luxembourg
5653,TX0000005654,Brazil,156687,Stocks Transfer,8/24/13 13:00,Person_9258,Construction,Singapore,False,Legal,3.482104651826261,4,Bank_356,Luxembourg
5654,TX0000005655,Singapore,32988,Cryptocurrency,8/24/13 14:00,Person_9668,Finance,USA,True,Legal,5.102299439236568,4,Bank_435,Bahamas
5655,TX0000005656,Singapore,55308,Property Purchase,8/24/13 15:00,Person_2265,Oil & Gas,Singapore,False,Legal,4.880563729963409,1,Bank_471,Switzerland
5656,TX0000005657,China,162075,Stocks Transfer,8/24/13 16:00,Person_1880,Casinos,UK,False,Legal,4.935848123419082,9,Bank_107,Singapore
5657,TX0000005658,China,45111,Cash Withdrawal,8/24/13 17:00,Person_2247,Arms Trade,UAE,False,Illegal,7.625822751115131,7,Bank_253,Panama
5658,TX0000005659,India,19492,Cryptocurrency,8/24/13 18:00,Person_2874,Finance,South Africa,False,Illegal,7.743829026040874,7,Bank_408,Bahamas
5659,TX0000005660,South Africa,27028,Stocks Transfer,8/24/13 19:00,Person_851,Real Estate,UK,True,Legal,3.6076473308186428,3,Bank_130,Singapore
5660,TX0000005661,USA,162571,Cash Withdrawal,8/24/13 20:00,Person_901,Casinos,Russia,False,Legal,3.6214324739373516,7,Bank_336,Bahamas
5661,TX0000005662,UAE,279207,Stocks Transfer,8/24/13 21:00,Person_216,Luxury Goods,Russia,False,Illegal,6.111028593491937,2,Bank_295,Bahamas
5662,TX0000005663,Singapore,30587,Stocks Transfer,8/24/13 22:00,Person_2808,Arms Trade,India,False,Legal,4.952163809180731,7,Bank_85,Bahamas
